id,date,user_name,user_id,user_displayname,user_location,user_followers,user_friends,user_statuses,retweeted,content,lang,is_missinginfo
1399066813212864513,2021-05-30 18:14:56+00:00,rogergallo45,931251999601020930,Roger Lima,,1162,1629,9190,,"GOVERNO CHILENO ENTRARÁ COM JUIZO CONTRA SINOVAC,POIS 62% DA POPULAÇÃO TERIA SIDO VACHINADA,E 23% ESTÃO EM ESTADO CRITICO EM HOSPITAIS DO PAÍS,POIS A VACHINA NÃO PRODUZ ANTICORPOS,E LÁ OS CASOS AUMENTARAM EM 76% EM UMA SEMANA,É ISSO Q O AGREPINO VERME QR APLICAR NOS PAULISTANOS",pt,
1399065501758758912,2021-05-30 18:09:43+00:00,IBe45MB,909662890621202432,Gayathri🇮🇳,In the hearts mentioned above,1352,1839,30098,,@akhilTweetszz Vachina.. But interesting ga ledu. Vellipoya,en,
1399065163320291328,2021-05-30 18:08:22+00:00,IBe45MB,909662890621202432,Gayathri🇮🇳,In the hearts mentioned above,1352,1839,30098,,@Killer_Kanchi Vachina,es,
1399063738771070982,2021-05-30 18:02:43+00:00,shivareddy777,113045794,Shiva Reddy C.,Bangalore,219,2065,5062,,"@ysjagan Ea Kastam vachina maku ma Jagan Anna Unnadu, Untadu anthe 

Meeru maku Rajanna ichina Aasthi Anna",et,
1399062992843538433,2021-05-30 17:59:45+00:00,YugandharTarak,1042982096686309376,YugandharTarak,telusukoni em pikuthav,1294,841,35440,,"@manoj_bodapati Ha s bro na intention kuda adhe kakapothey manalni kavalani vachina valu adagaru manalni nak adhi kavali nv intha earn cheyali ani 
Maname veltham only antuna vala gurunchi think chesi 
Iddari points okate kakapothey nv pratical anav ani chepa ammai adigidhi anavemo ani 🤗",et,
1399061353042792452,2021-05-30 17:53:14+00:00,DrixEmerenciano,737018490532532224,Adriana Emerenciano 🇧🇷 2️⃣2️⃣,Olinda ,3581,4152,146590,,"@tercalivre @lilalopes63 É cada uma

Cada dia com menos eficiência a VACHINA

😒",pt,
1399059891696934913,2021-05-30 17:47:26+00:00,DanaButlerr,2866132068,𝕯𝖆𝖓𝖆 𝕭𝖚𝖙𝖑𝖊𝖗,Canadá,10595,3720,156672,,"@SpeedFoorce O país do cara espalhou a pandemia que matou milhões de pessoas pelo mundo, tá se enchendo de dinheiro vendendo vaChina e insumos, mas claro, estão nos dando ""vida"". Kkkkkkk",pt,
1399059784712687617,2021-05-30 17:47:00+00:00,SirNiranjanGaru,1315482427133837312,సార్ నిరంజన్ గారు,भारत ,65,57,5803,,"@cutipie_121 @Chandu_Royal9 Ne amma babula dhaggara nunchi vachina fake mania ra lucha lanjodaka 🥴🍉🐸

ammai ina abbai ina God kalyan joliki vasthe mattikottukuni potharu 

#SullerStarMaheshBoob https://t.co/d5rHxrb018",in,
1399059634258915328,2021-05-30 17:46:24+00:00,saisachintweets,1191151278736281600,it$m€,India,104,2163,3129,,@kantuagasthya @TV9Telugu auna permission vachina farmhouse numchi🤔just kidding.time chepandi chustham hardworking leaders lo present evaru peru chepalantey pilalai ventaney viley cheptharu bcz she is inspiring many children and youth in ap amd telangana.#letscontinueherkindness,en,
1399059311159132166,2021-05-30 17:45:07+00:00,FreitasMendez,1253096294584848385,GFM,,39,166,2745,,@TercioTomaz Tomou a vachina?,en,
1399059045516939264,2021-05-30 17:44:04+00:00,PavanBalayya,2177211118,Brother Of బాలయ్య™,భారతదేశం 🇮🇳,5603,53,55391,,"@sambhadu @gayatri008_16 Ala vachina vallandariki cheppu dear kudirithe 

Election time lo thanu endalo tirigi ela kastapadutundo, mana party ki ela support chesindo, aadadhi ayina tv lo mic pattukuni YCP vallanu ela niladeesindo 

E interest ledu anna okka kukka ki kuda DP pettukune dhammu ledu mari 🤷🏻‍♂️",et,
1399058660324560902,2021-05-30 17:42:32+00:00,SSMB_Superfan_,904584402608439296,The Reigning SuperStar 🔔,"Mysore, India",160,309,20479,,Nijame.. Babu cinemalaki thaagesi vachina vallaki narakame😂..senior fans ni observe chesa,et,
1399057167676710912,2021-05-30 17:36:36+00:00,gkiranv06,2887925092,పండుగాడు😎,"Rajahmundry, India",1068,1243,81123,,@ms_sunshine59 Maa family dowry ke virudham maa thoughts vachina ammayini baga chusukovali gaa,tl,
1399055107275202561,2021-05-30 17:28:25+00:00,anil0203,116245521,Anil Kumar S,Bangalore,166,794,3040,,@VgowthamS This list is speaker request petti chance raani vaallada or vachina vaallada?,et,
1399053962452611073,2021-05-30 17:23:52+00:00,paivaNatasha,171554727,Natasha Paiva,Petrópolis - RJ,120,87,4575,,"Se as pessoas que deveriam acreditar e confiar na ciência, por serem pesquisadores, zombam dos cuidados relativos a covid-19, como esperar que o tio da padaria não fale coisas como ""vachina"" ou ""vírus chinês""?",pt,
1399053215187021826,2021-05-30 17:20:54+00:00,desnecessauro0,1278805686,jonatas,,468,761,68928,,@vicpmarquex @raphaalmeida13 minha vachina!!,pt,
1399053101454217225,2021-05-30 17:20:27+00:00,alliyeoficial,4704060973,Alliye🎙🎼,Brasil,5329,5121,29530,,"Posso até entender a desculpa moralista da mídia tradicional em não dar espaço às manifestações do #29MPovoNasRuas pela questão da covid. Mas só dizer ""Vacina Sim"" não vai derrubar o genocida que disse ""Vachina Não"" à milhões de doses que teriam salvo milhões de vida. Hipócritas!",pt,
1399052884604456961,2021-05-30 17:19:35+00:00,cultTarakian999,1246491257716633600,.,,3803,989,39020,,"Yenduko aata arambham movie TV lo yeppudu vachina madyalo leyalenu .. Adhi naa balaheenatha 

Not for Ajith Rana nd Aarya .. only Por Nayanaanandham 😍 https://t.co/Qvu8IQroG6",hi,
1399052409444323328,2021-05-30 17:17:42+00:00,manoharreddy461,1103240004115951616,manu,,1324,487,201110,,"@CultFanIkkada @pandu32567__ @tamarind147 Case unapude 50% meda jr 1m chesidi next Oct ki usa clear ipothundi Full normal position ki cheshundi inka enduku cheyav 
Alredy gulf countries ipudu vachina kumeshay movies aus position normal",tl,
1399052160608858112,2021-05-30 17:16:42+00:00,mahaboo44723744,955094217864261632,Mahaboob Subhani shaik,"गुंटूर, भारत",34,5,390,,@YSJaganTrends @ysjagan Entha mandi kammu kukkalu vachina na jagan anna ni em peekalekapoyaru,et,
1399051880605552640,2021-05-30 17:15:36+00:00,desnecessauro0,1278805686,jonatas,,468,761,68928,,@raphaalmeida13 acho que é quando vou poder beber dep[os da vachina,pt,
1399051455072460801,2021-05-30 17:13:54+00:00,GilbertoRLirio,2357377663,🇧🇷🤔🇧🇷 GilbertoRangelLirio 🇧🇷🤔🇧🇷,,2394,4271,49801,,"🇧🇷🤔👎👹💪VACHINA É UMA ""DELIÇA""!
https://t.co/WCymMibjYe",pt,
1399050980856057857,2021-05-30 17:12:01+00:00,bonita67391798,962789073638383616,JôJôAngel🇧🇷🇧🇷🇧🇷,"Americana, Brasil",1437,1614,86306,,@SilverioElienai @flferronato @Jairovpm Tô achando que essa vachina tá matando viu!!!😲😲😲😲,pt,
1399050865005064197,2021-05-30 17:11:33+00:00,rekigender,1181755995497717760,ًlumine bullamma,,887,2239,114730,,@filterjoonie vachina**,es,
1399050691943944193,2021-05-30 17:10:52+00:00,gkiranv06,2887925092,పండుగాడు😎,"Rajahmundry, India",1068,1243,81123,,@ms_sunshine59 Mostly alabe untunaru baga settle avvali ane pattu meedha  middle class lo vishayam thelisndhe gaa situations ela untayo 30+ vachina marraige avvatledhu,et,
1399050528890396673,2021-05-30 17:10:13+00:00,PsychoViswa,1132492720100978689,Hero,emotional hell,8970,264,55016,,"@YourFellowNerd F4 origin 20's lo vachina movie valla telsu anthe,  waiting for MCU version now. asal miss avvakunda chadavalsinavi emanna unte links iv, chaduvutha F4 lo",et,
1399050250883534854,2021-05-30 17:09:07+00:00,DhfmRohii,1288333728901603328,Rohitha,,1145,404,32395,,"Twitter lo Space Option vachina taruvata
First Time best Space Vintunam ❤️💥
https://t.co/hDQwC14Ze4",en,
1399049336068128769,2021-05-30 17:05:29+00:00,sergiobrasilsdv,778761635947315202,Sérgio Brasileiro 🇧🇷🇧🇷🇧🇷 #BrasilAcimaDeTudo,"São Paulo, Brasil",4031,4675,23684,,"O jornalista anti bolsonaro tomou a vachina do #doriagenocida e morreu de covid19, até quando essa imprensa corrupta vai proteger esse tucano vagabundo?",pt,
1399049221286678530,2021-05-30 17:05:02+00:00,Shannu39,862723755172352000,SHANNU 🇮🇳,India,1120,173,25392,,"Unna Followers Tho Sardhukupovali 

Vachina Reach Tho Santoshapadali",in,
1399049033700753417,2021-05-30 17:04:17+00:00,mitags,266861485,Mita Guimarães,Sao José dos Campos SP,183005,48560,358112,,Aquele Piti que #DitaDoria deu foi exatamente porque  @CarlaZambelli38 cutucou na ferida. Nem precisou falar nessa VACHINA que ele defendeu como SALVAÇÃO e que está mostrando ser muito CARA E INEFICAZ!,pt,
1399048403250597888,2021-05-30 17:01:47+00:00,gorlabharathbab,44968071,Yuva gabbillam,hyderabad,397,1539,5872,,"@pardhasaradhi78 @Anilreddy_Chem @sirigineedi @Anushavundaval3 Hitec city gurunchi oka nri prove chesindhi poyi YouTube lo chusuko.. apatlo ABN news paper , etv  NTR ni champi vachina mediaa evarki telvadhu",tl,
1399047722418642950,2021-05-30 16:59:04+00:00,ToughCapricorn,1311503591807438848,🦋❣️Self Love is Everything,India,514,62,53397,,@Venkat941 @Navya599 @amultelugu Akkada vachina phun mundu ee headache karivepak le 🤣🤣🤣,et,
1399047328267264004,2021-05-30 16:57:30+00:00,Harshath1234,1023446354339610627,Harshath,"Chittoor, India",1283,874,40664,,1 reply Vachina Happy yeh!!! https://t.co/WCHUZEOAwb,en,
1399046103383699456,2021-05-30 16:52:38+00:00,MounikaBaviset6,1245650899491409920,Mounika Bavisetty,"Vijayawada, India",3703,2182,38213,,@Anilraghuvaran7 @venky_babu5 @PawanKalyan Vachina anna Mali😒😒,it,
1399046088724783112,2021-05-30 16:52:35+00:00,Ventania38,1232704241606762496,Ventania38,Brasil,8835,8595,25637,,@v_dosfatos @jdoriajr @butantanoficial @equipejd Acreditou na cobertura da vaChina.  Só isso.,pt,
1399045795832270856,2021-05-30 16:51:25+00:00,cris1br,1062615133959131136,Cris,SCAFATI (SA) ITÁLIA,5684,6123,67343,,"@dircecd @JOBR73 @PG21A @JulyB_Lucille @Re78A @Vi21M @EN30A @Dri65B @Nei8G @SaG9A @fcprado @Ce21h @KP62A @RJJos @RizethJ @CJ444P @TamiP111 @Zegdie @MAXJGV @Tawnie_1 @MariW51 @GianeRSilva @Vandadias67 @Ewerton_Servo @Bolso22TRUMP24 SDV
Fico #VAchina!🤗🤣🤣🤣
#Bolso22TRUMP24",pt,
1399045178913181697,2021-05-30 16:48:58+00:00,Djan00392004,1063543102722490368,Djan,"Miami, FL",2767,3431,402352,,@PauloMartins10 E tem idiota no Senado  se oferecendo pra China passar por cima e agradecendo a  vaChina.,pt,
1399044336130605056,2021-05-30 16:45:37+00:00,mariano71409800,1265740936488923137,mariano,,496,417,51786,,"@ArthurLira_ esse fato é tão real, que a Europa e Estados Unidos não querem receber turistas vacinados com a vachina do laboratório chinês SINOVAC (coronavac)",pt,
1399043987621572609,2021-05-30 16:44:14+00:00,ShareefPSPK,1259710235016486913,Shareef PSPK 🦅,,4919,1923,100638,,"Compromise anta kadha

Ok ok memu evari joliki velam
Ala ani ma annayya @PawanKalyan gari joliki evadu vachina vadalam.. 

Any way andaru antunaru ma vallu under ground vellipothunaru ani vallani active cheyadaniki edaina plan cheyandi @TrendPSPK garu
#BabulakeBabuKalyanBabu",et,
1399043809523216385,2021-05-30 16:43:31+00:00,predadanocranio,468588252,blogueiro,Afeganistão,3837,90,934,,"Postagem do meu pai no status do zap

Completamente indignado com o preço da carne

O afegão médio tá preocupado sim com STF, vachina, porte de armas, identidade de gênero, confia 👉👉👍👍 https://t.co/8PClAquVKG",pt,
1399043499190784002,2021-05-30 16:42:17+00:00,Lansa01,3665224468,Lansa,"Guarulhos, Brasil",1031,3011,6372,,"Temos q cobrar ação séria e urgentíssima da @anvisa_oficial.
Não bastasse as centenas/milhares de vidas já ceifadas após 2ª dose da vaChina, é a + cara do 🌍, onerando os cofres públicos do 🇧🇷. Será q/ p/ vcs, sobra 💵 e vidas, Srs. do @minsaude, @mqueiroga2? 28% em idosos?🤔😠😠 https://t.co/kAJyZwCh2K",pt,
1399042629782937604,2021-05-30 16:38:50+00:00,Lansa01,3665224468,Lansa,"Guarulhos, Brasil",1031,3011,6372,,"@jmmadeira @LucianoHuck @anvisa_oficial Temos q cobrar ações sérias e urgentíssimas da @anvisa_oficial.
Não bastasse as centenas/milhares já, de vidas ceifadas após 2ª dose da vaChina, é a + cara do 🌍, onerando os cofres públicos do 🇧🇷. Será que está sobrando 💰, Srs. do @minsaude, @mqueiroga2? 28% em idosos?🤔🤔😠😠 https://t.co/dbSvgjPdiC",pt,
1399042593124622345,2021-05-30 16:38:41+00:00,MaheshJinna99,930755743439052800,Jinna Mahesh,"Hyderabad, India",435,2021,3142,,@kcr_pungibajawo @reddy256789 @EastCoastIndia Watsapp University lo unnatu unnav ga anna.. DK Aruna Ki vachina votes anni tana Swanthamga ne akkada Congress ki 2.5 lakhs votes vachai.. Cadre valla Congress nundi chesi unte DK aruna Ee votes kuda ameke padevi,et,
1399042224130768896,2021-05-30 16:37:13+00:00,KBolaquadrada,1224287583523549184,Rodrigo Gonçalves🇧🇷,,442,616,2569,,@FelipeAlboy @AndNeiva @jairbolsonaro @fiocruz Vamos lá canhota. Ele não cancelou a compra apenas não aceitou o contrato leonino da Pfizer. Sobre a vachina está mais do que provado que a eficácia dela compromete sim a infecção pelo vírus. Vide mortes. Contudo a Anvisa aprovou e ele comprou. Vote no Lula mas seja honesto. 🐮Mu,pt,
1399042084095602688,2021-05-30 16:36:40+00:00,FilhoSancho,1240859716072484867,Antonio Sancho Filho,,108,385,1208,,"@MarceloUchoa_ Parabéns.  É chegada a vez dos jovens!
Já tomei as duas doses da minha  vachina.",pt,
1399040749207916547,2021-05-30 16:31:22+00:00,manoharreddy461,1103240004115951616,manu,,1324,487,201110,,"pan india movie all lag 15 ki surprice em undi 
svp 14 15 pedataru last ki chudu 
solo vachina ave rates inke ekuva cheshundi anukoku",et,
1399039532847095809,2021-05-30 16:26:32+00:00,TheyCallMeSR,1397444488084160513,🆂🆁,,937,278,11913,,"E Trolls Godava Lanti Vatiki Epudu Poledu
Povalani anukole
Just want 2 B Myself How I Want 2 B, 
Inka Chalane Telusukunna Okkokaritho Interact avinapudu

Ni Nunchi Chala Teluskunna
Inka Na Life lo Vachina Spl Person Valla Chalane Nerchukunna ❤

This Is All Bcoz of u @PawanKalyan",et,
1399039211215507458,2021-05-30 16:25:15+00:00,CultFanIkkada,387662248,Vicky #OG,"Hyderabad, India",13793,932,219346,,@urslakshmikanth hero ntr kaadu bro talk vachina paisal raakapodaniki,hi,
1399039068634116096,2021-05-30 16:24:41+00:00,66618AAVK,1174253183113334787,Rick Grimes🔫,"Bengaluru, India",1377,921,42097,,@Racegurram_2 Promotions baga chesi Movie ganaka unanimous talk vasthe mathram 450cr to 500 raavchu av vachina promotions valla at least 300cr so promotions crct ga cheyali,in,
1399039015408615427,2021-05-30 16:24:28+00:00,PsXetra,958206739823955968,PsXetra,SP,2554,5003,165275,,"@Flifrds Deve ter tomado a Vachina , a família tem que processar o CPF do bosta",pt,
1399038326284292096,2021-05-30 16:21:44+00:00,TejuJanasena,1180501441888210944,Teju,,618,208,6775,,"@JaganPawanFC Endhuku vachina fan war lu Bro🤦 
Manaki mana hero antha goppo
 vallaki valla Hero anthe goppa... 
political ga kalyan gari ki support chese vallu other hero's joliki pokunda unte better...Pk sir ki politics important...🙏Fan wars ki full stop pettandayya🙏",in,
1399037135819350019,2021-05-30 16:17:00+00:00,Lansa01,3665224468,Lansa,"Guarulhos, Brasil",1031,3011,6372,,"Que a @policiafederal, a @MPF_PGR e demais Órgãos de fiscalização venham a INVESTIGAR URGENTE as ligações espúrias de @jdoriajr c/ o regime comunista chinês, em relação à esta vaChina.
A + cara e ineficaz do 🌍 (28% p/ idosos), onera os cofres do 🇧🇷, e ninguém vai atrás? 🤔🤔😤😤 https://t.co/Lf9E0bYrZx",pt,
1399036758642278400,2021-05-30 16:15:30+00:00,Andykk2012,3084926461,Andy KK,,1228,2932,118502,,"VaChina xing ling ‼️

A Hungria 🇭🇺 está vaChinando sua população e os casos do vírus chinês DISPARARAM ‼️
Será que a ideia é essa ⁉️
Prolongar a pandemia, consequentemente a crise econômica ⁉️
INOCULANTES xing ling ‼️",pt,
1399036669299355650,2021-05-30 16:15:09+00:00,MrMario12131542,1391713552428273669,Mario mamayya,enduku chepali ra neeku,121,196,15102,,Patalu padatam vachina amaini pelli chesukunte untadi Ra Chari ... https://t.co/hwMWoweKDt,in,
1399036647518310401,2021-05-30 16:15:04+00:00,JAYStarQ,1295942459923419137,J͞⋏ㄚ ⋆♫,"Rajahmundry, India",788,253,30725,,"Seriously 
First Look vachina kuda intha high undedhi kaademo 😳🔥

Aa elevations entayya 💥
Krishna Garu 🙇🙇",et,
1399036106784624640,2021-05-30 16:12:55+00:00,_GTweets_,214779712,Gopi,"Karimnagar, India|NJ, USA",434,493,29095,,"@reddy_tanav Haa ae normal bird vachina antha bayapadam anthenduku snake vachina kuda antha bayapadam le 
Bat 🦇 antene okkokadiki kaaripoddi alantidi flight lo unte gaja gaja",in,
1399035632484245508,2021-05-30 16:11:02+00:00,glorioso_bot,286924364,Ô Glorioso ★彡,,31,120,8152,,"@The_tsukii @ana_beatrizddl @felipeneto não é fake news, é só mostrar que a mae do proprimo bolsonaro se vacinou com a tal da ""vachina""",pt,
1399035363524493316,2021-05-30 16:09:58+00:00,Lansa01,3665224468,Lansa,"Guarulhos, Brasil",1031,3011,6372,,"Se faz urgente e necessário, a @anvisa_oficial REVER a liberação desta vaChina, Coronavac do lobista @jdoriajr, ainda que em uso emergencial. São centenas ou milhares, mundo afora, de denúncias de ineficácia do imunizante, e USA e países da U.E. não a aceitam por quê? É a + cara. https://t.co/Am05xWXKKQ",pt,
1399035337427472385,2021-05-30 16:09:51+00:00,pandu32567__,1267369173388193793,•,,456,357,24285,,@santhoshksk24 putti perigina vurulo unde sukam santosham inka ekkadaki poina undadu.. anduke etu poyi etu vachina nenu ma guntur ke vasta tirigi.. ikkade settle avtha...,et,
1399034482653532162,2021-05-30 16:06:28+00:00,kleytonjose85,1396538843176869889,Kleyton José,,137,366,2763,,"@CuryDani @FlavioBolsonaro Tranquila, vivo também no Brasil e sei bem o que está acontecendo, Bolsonaro o melhor presidente da história. Zero corrupção pra mim já serve, o Agronegocio em alta pra mim já serve, bandido tomando tira na cara pra mim já serve, você pode tomar a Vachina tranquila.",pt,
1399033560556781577,2021-05-30 16:02:48+00:00,EliasSo08074784,1275081171139870723,Elias Soares,,6915,7579,16727,,"@FabioCFProf Para se pensar.
Qual o motivo que quem se vacinou com a Coronavac não pode entrar nos Estados Unidos e certos países da Europa?
Sei que sou repetitivo na pergunta,mas ninguém me respondeu de maneira a me convencer que existe muita coisa errada com essa ""vachina"".",pt,
1399032189543751680,2021-05-30 15:57:21+00:00,berssaneti,1214572944178987008,Dr Léo Berssaneti,,17,463,742,,@weynste Precisa ter medo da vachina e não da vacina,pt,
1399032050049507329,2021-05-30 15:56:48+00:00,NMito2022,1364323247261646851,NeliaMito2022🇧🇷🇺🇸🇮🇱,,2456,2597,55044,,Isso a corja comunista não mostra. Jornalistas COMUNAS CANALHAS. Negam a cloroquina e ivermectina que salva e são torcedores da VACHINA da morte. Esses comunas são todos ASSASSINOS 👿👿  tem que CRIMINALIZAR o Comunismo no Brasil já 🇧🇷 https://t.co/DWbDjpW3bi,pt,
